Year,Quarter,Month,Day,First HOME CURRENCY AMOUNT,TRANSACTION TYPE,month_number,Date
2020,Qtr 3,July,14,6934766.75,Receipt,7,2020/7/14
2020,Qtr 3,July,15,121700.73,Credit Note,7,2020/7/15
2020,Qtr 3,July,15,5402683.73,Invoice,7,2020/7/15
2020,Qtr 3,July,15,2480943.62,Receipt,7,2020/7/15
2020,Qtr 3,July,16,793115.84,Credit Note,7,2020/7/16
2020,Qtr 3,July,16,10668151.59,Invoice,7,2020/7/16
2020,Qtr 3,July,16,3323986.6,Receipt,7,2020/7/16
2020,Qtr 3,July,17,177673.67,Credit Note,7,2020/7/17
2020,Qtr 3,July,17,2456286.94,Invoice,7,2020/7/17
2020,Qtr 3,July,17,8862996.43,Receipt,7,2020/7/17
2020,Qtr 3,July,18,4875979.93,Invoice,7,2020/7/18
2020,Qtr 3,July,19,22484.99,Credit Note,7,2020/7/19
2020,Qtr 3,July,19,6098158.38,Invoice,7,2020/7/19
2020,Qtr 3,July,20,72365.96,Credit Note,7,2020/7/20
2020,Qtr 3,July,20,11378184.42,Invoice,7,2020/7/20
2020,Qtr 3,July,20,4306099.42,Receipt,7,2020/7/20
2020,Qtr 3,July,21,255611.6,Credit Note,7,2020/7/21
2020,Qtr 3,July,21,5891634.66,Invoice,7,2020/7/21
2020,Qtr 3,July,21,6991643.84,Receipt,7,2020/7/21
2020,Qtr 3,July,22,559762.11,Credit Note,7,2020/7/22
2020,Qtr 3,July,22,16098603.71,Invoice,7,2020/7/22
2020,Qtr 3,July,22,2071675.97,Receipt,7,2020/7/22
2020,Qtr 3,July,23,2725105.87,Credit Note,7,2020/7/23
2020,Qtr 3,July,23,2619071.62,Invoice,7,2020/7/23
2020,Qtr 3,July,23,10406004.41,Receipt,7,2020/7/23
2020,Qtr 3,July,24,11747553.03,Invoice,7,2020/7/24
2020,Qtr 3,July,24,6196596.11,Receipt,7,2020/7/24
2020,Qtr 3,July,25,11588905.62,Invoice,7,2020/7/25
2020,Qtr 3,July,25,103175,Receipt,7,2020/7/25
2020,Qtr 3,July,26,8906.26,Credit Note,7,2020/7/26
2020,Qtr 3,July,26,4166735.1,Invoice,7,2020/7/26
2020,Qtr 3,July,26,56700,Receipt,7,2020/7/26
2020,Qtr 3,July,27,273006.25,Credit Note,7,2020/7/27
2020,Qtr 3,July,27,2479740.45,Invoice,7,2020/7/27
2020,Qtr 3,July,27,4331005.21,Receipt,7,2020/7/27
2020,Qtr 3,July,28,313902.99,Credit Note,7,2020/7/28
2020,Qtr 3,July,28,18451434.95,Invoice,7,2020/7/28
2020,Qtr 3,July,28,6541692.75,Receipt,7,2020/7/28
2020,Qtr 3,July,29,2354924.29,Credit Note,7,2020/7/29
2020,Qtr 3,July,29,8462732.71,Invoice,7,2020/7/29
2020,Qtr 3,July,29,11145859.01,Receipt,7,2020/7/29
2020,Qtr 3,July,30,406103.2,Credit Note,7,2020/7/30
2020,Qtr 3,July,30,14550931.21,Invoice,7,2020/7/30
2020,Qtr 3,July,30,13621977.71,Receipt,7,2020/7/30
2020,Qtr 3,July,31,19099.58,Credit Note,7,2020/7/31
2020,Qtr 3,July,31,3939873.61,Invoice,7,2020/7/31
2020,Qtr 3,July,31,16929553.18,Receipt,7,2020/7/31
2020,Qtr 3,August,1,180494,Invoice,8,2020/8/1
2020,Qtr 3,August,1,142019,Receipt,8,2020/8/1
2020,Qtr 3,August,2,390957.55,Credit Note,8,2020/8/2
2020,Qtr 3,August,2,1626112.06,Invoice,8,2020/8/2
2020,Qtr 3,August,3,8588.15,Credit Note,8,2020/8/3
2020,Qtr 3,August,3,10219029.21,Invoice,8,2020/8/3
2020,Qtr 3,August,3,6677198.58,Receipt,8,2020/8/3
2020,Qtr 3,August,4,212088.8,Credit Note,8,2020/8/4
2020,Qtr 3,August,4,12286296.65,Invoice,8,2020/8/4
2020,Qtr 3,August,4,4391316.11,Receipt,8,2020/8/4
2020,Qtr 3,August,5,141656.1,Credit Note,8,2020/8/5
2020,Qtr 3,August,5,11625549.98,Invoice,8,2020/8/5
2020,Qtr 3,August,5,9369389.14,Receipt,8,2020/8/5
2020,Qtr 3,August,6,295547.76,Credit Note,8,2020/8/6
2020,Qtr 3,August,6,9931777.58,Invoice,8,2020/8/6
2020,Qtr 3,August,6,6879135.44,Receipt,8,2020/8/6
2020,Qtr 3,August,7,360054.62,Credit Note,8,2020/8/7
2020,Qtr 3,August,7,19927064.25,Invoice,8,2020/8/7
2020,Qtr 3,August,7,14971460.28,Receipt,8,2020/8/7
2020,Qtr 3,August,8,7237652.74,Invoice,8,2020/8/8
2020,Qtr 3,August,8,221192,Receipt,8,2020/8/8
2020,Qtr 3,August,9,12884730.95,Invoice,8,2020/8/9
2020,Qtr 3,August,9,15000,Receipt,8,2020/8/9
2020,Qtr 3,August,10,192504.36,Credit Note,8,2020/8/10
2020,Qtr 3,August,10,510565.5,Invoice,8,2020/8/10
2020,Qtr 3,August,10,114684.24,Receipt,8,2020/8/10
2020,Qtr 3,August,11,146041.87,Credit Note,8,2020/8/11
2020,Qtr 3,August,11,8239472.33,Invoice,8,2020/8/11
2020,Qtr 3,August,11,10670833.59,Receipt,8,2020/8/11
2020,Qtr 3,August,12,224781.21,Credit Note,8,2020/8/12
2020,Qtr 3,August,12,10157224.99,Invoice,8,2020/8/12
2020,Qtr 3,August,12,7206031.33,Receipt,8,2020/8/12
2020,Qtr 3,August,13,868817.99,Credit Note,8,2020/8/13
2020,Qtr 3,August,13,16347963.44,Invoice,8,2020/8/13
2020,Qtr 3,August,13,7039666.4,Receipt,8,2020/8/13
2020,Qtr 3,August,14,426246.49,Credit Note,8,2020/8/14
2020,Qtr 3,August,14,4041584.28,Invoice,8,2020/8/14
2020,Qtr 3,August,14,6247817.41,Receipt,8,2020/8/14
2020,Qtr 3,August,15,15837219.99,Invoice,8,2020/8/15
2020,Qtr 3,August,15,359296,Receipt,8,2020/8/15
2020,Qtr 3,August,16,35893.61,Credit Note,8,2020/8/16
2020,Qtr 3,August,16,1868007.22,Invoice,8,2020/8/16
2020,Qtr 3,August,16,120728,Receipt,8,2020/8/16
2020,Qtr 3,August,17,16047651.74,Invoice,8,2020/8/17
2020,Qtr 3,August,17,6148152.24,Receipt,8,2020/8/17
2020,Qtr 3,August,18,311360.36,Credit Note,8,2020/8/18
2020,Qtr 3,August,18,10956530.62,Invoice,8,2020/8/18
2020,Qtr 3,August,18,17067990.36,Receipt,8,2020/8/18
2020,Qtr 3,August,19,133690.22,Credit Note,8,2020/8/19
2020,Qtr 3,August,19,6348853.69,Invoice,8,2020/8/19
2020,Qtr 3,August,19,11111432.64,Receipt,8,2020/8/19
2020,Qtr 3,August,20,1231726.49,Credit Note,8,2020/8/20
2020,Qtr 3,August,20,7278079.4,Invoice,8,2020/8/20
2020,Qtr 3,August,20,7765429.8,Receipt,8,2020/8/20
2020,Qtr 3,August,21,149579.05,Credit Note,8,2020/8/21
2020,Qtr 3,August,21,3035418.95,Invoice,8,2020/8/21
2020,Qtr 3,August,21,8730588.91,Receipt,8,2020/8/21
2020,Qtr 3,August,22,2622671.9,Invoice,8,2020/8/22
2020,Qtr 3,August,22,182252,Receipt,8,2020/8/22
2020,Qtr 3,August,23,3281207.01,Invoice,8,2020/8/23
2020,Qtr 3,August,23,255400,Receipt,8,2020/8/23
2020,Qtr 3,August,24,50372.06,Credit Note,8,2020/8/24
2020,Qtr 3,August,24,7737412.21,Invoice,8,2020/8/24
2020,Qtr 3,August,24,6139968.01,Receipt,8,2020/8/24
2020,Qtr 3,August,25,1450754.48,Credit Note,8,2020/8/25
2020,Qtr 3,August,25,5974949.45,Invoice,8,2020/8/25
2020,Qtr 3,August,25,14405119.7,Receipt,8,2020/8/25
2020,Qtr 3,August,26,84447.47,Credit Note,8,2020/8/26
2020,Qtr 3,August,26,9279972.39,Invoice,8,2020/8/26
2020,Qtr 3,August,26,6826972.25,Receipt,8,2020/8/26
2020,Qtr 3,August,27,217069.3,Credit Note,8,2020/8/27
2020,Qtr 3,August,27,8269569.24,Invoice,8,2020/8/27
2020,Qtr 3,August,27,8393273.48,Receipt,8,2020/8/27
2020,Qtr 3,August,28,4630177.93,Credit Note,8,2020/8/28
2020,Qtr 3,August,28,9253579.6,Invoice,8,2020/8/28
2020,Qtr 3,August,28,13128712.19,Receipt,8,2020/8/28
2020,Qtr 3,August,29,254517.92,Invoice,8,2020/8/29
2020,Qtr 3,August,30,535827.2,Invoice,8,2020/8/30
2020,Qtr 3,August,31,114263.72,Credit Note,8,2020/8/31
2020,Qtr 3,August,31,11202308.59,Invoice,8,2020/8/31
2020,Qtr 3,August,31,9060807.81,Receipt,8,2020/8/31
2020,Qtr 3,September,1,67421.2,Credit Note,9,2020/9/1
2020,Qtr 3,September,1,8586165.83,Invoice,9,2020/9/1
2020,Qtr 3,September,1,10792026.76,Receipt,9,2020/9/1
2020,Qtr 3,September,2,1088006.07,Credit Note,9,2020/9/2
2020,Qtr 3,September,2,6512056.97,Invoice,9,2020/9/2
2020,Qtr 3,September,2,13215841.04,Receipt,9,2020/9/2
2020,Qtr 3,September,3,904177.16,Credit Note,9,2020/9/3
2020,Qtr 3,September,3,2288947.62,Invoice,9,2020/9/3
2020,Qtr 3,September,3,2339065.8,Receipt,9,2020/9/3
2020,Qtr 3,September,4,752419.38,Credit Note,9,2020/9/4
2020,Qtr 3,September,4,1241003.98,Invoice,9,2020/9/4
2020,Qtr 3,September,4,8180235.54,Receipt,9,2020/9/4
2020,Qtr 3,September,5,247734.12,Invoice,9,2020/9/5
2020,Qtr 3,September,7,1925733.9,Credit Note,9,2020/9/7
2020,Qtr 3,September,7,3066890.46,Invoice,9,2020/9/7
2020,Qtr 3,September,7,1821535.47,Receipt,9,2020/9/7
2020,Qtr 3,September,8,855088.54,Credit Note,9,2020/9/8
2020,Qtr 3,September,8,13488619.98,Invoice,9,2020/9/8
2020,Qtr 3,September,8,11222416.13,Receipt,9,2020/9/8
2020,Qtr 3,September,9,1223891.55,Credit Note,9,2020/9/9
2020,Qtr 3,September,9,7391832.49,Invoice,9,2020/9/9
2020,Qtr 3,September,9,12182122.83,Receipt,9,2020/9/9
2020,Qtr 3,September,10,198631.89,Credit Note,9,2020/9/10
2020,Qtr 3,September,10,1874317.91,Invoice,9,2020/9/10
2020,Qtr 3,September,10,10419066.78,Receipt,9,2020/9/10
2020,Qtr 3,September,11,189364.9,Credit Note,9,2020/9/11
2020,Qtr 3,September,11,5425819.86,Invoice,9,2020/9/11
2020,Qtr 3,September,11,14080097.44,Receipt,9,2020/9/11
2020,Qtr 3,September,12,4403812.23,Invoice,9,2020/9/12
2020,Qtr 3,September,12,877520,Receipt,9,2020/9/12
2020,Qtr 3,September,14,446134.08,Credit Note,9,2020/9/14
2020,Qtr 3,September,14,3404084.78,Invoice,9,2020/9/14
2020,Qtr 3,September,14,778585.93,Receipt,9,2020/9/14
2020,Qtr 3,September,15,289265.58,Credit Note,9,2020/9/15
2020,Qtr 3,September,15,6997677.39,Invoice,9,2020/9/15
2020,Qtr 3,September,15,17268964.05,Receipt,9,2020/9/15
2020,Qtr 3,September,16,574949.76,Credit Note,9,2020/9/16
2020,Qtr 3,September,16,2533771.54,Invoice,9,2020/9/16
2020,Qtr 3,September,16,5127912.95,Receipt,9,2020/9/16
2020,Qtr 3,September,17,230511.86,Credit Note,9,2020/9/17
2020,Qtr 3,September,17,8420369.27,Invoice,9,2020/9/17
2020,Qtr 3,September,17,11265687.28,Receipt,9,2020/9/17
2020,Qtr 3,September,18,73464.2,Credit Note,9,2020/9/18
2020,Qtr 3,September,18,5781333.55,Invoice,9,2020/9/18
2020,Qtr 3,September,18,6527956.82,Receipt,9,2020/9/18
2020,Qtr 3,September,19,5506322.9,Invoice,9,2020/9/19
2020,Qtr 3,September,19,391700,Receipt,9,2020/9/19
2020,Qtr 3,September,20,1173949.53,Invoice,9,2020/9/20
2020,Qtr 3,September,20,90720,Receipt,9,2020/9/20
2020,Qtr 3,September,21,606756.56,Credit Note,9,2020/9/21
2020,Qtr 3,September,21,1726839.59,Invoice,9,2020/9/21
2020,Qtr 3,September,21,6725297.79,Receipt,9,2020/9/21
2020,Qtr 3,September,22,228924.4,Credit Note,9,2020/9/22
2020,Qtr 3,September,22,1876982.13,Invoice,9,2020/9/22
2020,Qtr 3,September,22,5874892.9,Receipt,9,2020/9/22
2020,Qtr 3,September,23,1626404.62,Credit Note,9,2020/9/23
2020,Qtr 3,September,23,2005184.39,Invoice,9,2020/9/23
2020,Qtr 3,September,23,7825932.22,Receipt,9,2020/9/23
2020,Qtr 3,September,24,572391.27,Invoice,9,2020/9/24
2020,Qtr 3,September,24,92300,Receipt,9,2020/9/24
2020,Qtr 3,September,25,85136.05,Credit Note,9,2020/9/25
2020,Qtr 3,September,25,7624751.72,Invoice,9,2020/9/25
2020,Qtr 3,September,25,21120954.56,Receipt,9,2020/9/25
2020,Qtr 3,September,26,3752136.85,Invoice,9,2020/9/26
2020,Qtr 3,September,26,237000,Receipt,9,2020/9/26
2020,Qtr 3,September,27,338141.52,Invoice,9,2020/9/27
2020,Qtr 3,September,28,282640.88,Credit Note,9,2020/9/28
2020,Qtr 3,September,28,5556809.04,Invoice,9,2020/9/28
2020,Qtr 3,September,28,6147992.81,Receipt,9,2020/9/28
2020,Qtr 3,September,29,777428.51,Credit Note,9,2020/9/29
2020,Qtr 3,September,29,820420.92,Invoice,9,2020/9/29
2020,Qtr 3,September,29,13672324.24,Receipt,9,2020/9/29
2020,Qtr 3,September,30,231838.05,Credit Note,9,2020/9/30
2020,Qtr 3,September,30,9077928.89,Invoice,9,2020/9/30
2020,Qtr 3,September,30,4471778.72,Receipt,9,2020/9/30
2020,Qtr 4,October,1,1092869.5,Credit Note,10,2020/10/1
2020,Qtr 4,October,1,3378222.28,Invoice,10,2020/10/1
2020,Qtr 4,October,1,5534571.92,Receipt,10,2020/10/1
2020,Qtr 4,October,2,1279865.47,Credit Note,10,2020/10/2
2020,Qtr 4,October,2,2454398.85,Invoice,10,2020/10/2
2020,Qtr 4,October,2,9969240.6,Receipt,10,2020/10/2
2020,Qtr 4,October,3,1472.42,Credit Note,10,2020/10/3
2020,Qtr 4,October,3,3610821.01,Invoice,10,2020/10/3
2020,Qtr 4,October,3,409050.92,Receipt,10,2020/10/3
2020,Qtr 4,October,5,1342901.66,Credit Note,10,2020/10/5
2020,Qtr 4,October,5,1514446.23,Invoice,10,2020/10/5
2020,Qtr 4,October,5,7508588.99,Receipt,10,2020/10/5
2020,Qtr 4,October,6,1327200.48,Credit Note,10,2020/10/6
2020,Qtr 4,October,6,562189.34,Invoice,10,2020/10/6
2020,Qtr 4,October,6,9769983.16,Receipt,10,2020/10/6
2020,Qtr 4,October,7,188358.26,Credit Note,10,2020/10/7
2020,Qtr 4,October,7,1719177.59,Invoice,10,2020/10/7
2020,Qtr 4,October,7,9475752.75,Receipt,10,2020/10/7
2020,Qtr 4,October,8,217816.65,Credit Note,10,2020/10/8
2020,Qtr 4,October,8,495512.14,Invoice,10,2020/10/8
2020,Qtr 4,October,8,2650135.07,Receipt,10,2020/10/8
2020,Qtr 4,October,9,248710.86,Credit Note,10,2020/10/9
2020,Qtr 4,October,9,4762085,Invoice,10,2020/10/9
2020,Qtr 4,October,9,14107761.14,Receipt,10,2020/10/9
2020,Qtr 4,October,10,33600,Invoice,10,2020/10/10
2020,Qtr 4,October,10,33600,Receipt,10,2020/10/10
2020,Qtr 4,October,12,85416.06,Credit Note,10,2020/10/12
2020,Qtr 4,October,12,2938991.74,Invoice,10,2020/10/12
2020,Qtr 4,October,12,4070398.3,Receipt,10,2020/10/12
2020,Qtr 4,October,13,439082.35,Credit Note,10,2020/10/13
2020,Qtr 4,October,13,850385.84,Invoice,10,2020/10/13
2020,Qtr 4,October,13,13258718.62,Receipt,10,2020/10/13
2020,Qtr 4,October,14,37014.54,Credit Note,10,2020/10/14
2020,Qtr 4,October,14,2097397.37,Invoice,10,2020/10/14
2020,Qtr 4,October,14,6756617.96,Receipt,10,2020/10/14
2020,Qtr 4,October,15,4598.23,Credit Note,10,2020/10/15
2020,Qtr 4,October,15,593394.05,Invoice,10,2020/10/15
2020,Qtr 4,October,15,4261982.67,Receipt,10,2020/10/15
2020,Qtr 4,October,16,137185.11,Credit Note,10,2020/10/16
2020,Qtr 4,October,16,2071085.36,Invoice,10,2020/10/16
2020,Qtr 4,October,16,10851370.35,Receipt,10,2020/10/16
2020,Qtr 4,October,17,450338,Invoice,10,2020/10/17
2020,Qtr 4,October,17,450758,Receipt,10,2020/10/17
2020,Qtr 4,October,19,385658.54,Credit Note,10,2020/10/19
2020,Qtr 4,October,19,333001.13,Invoice,10,2020/10/19
2020,Qtr 4,October,19,415057.12,Receipt,10,2020/10/19
2020,Qtr 4,October,20,1216549.23,Credit Note,10,2020/10/20
2020,Qtr 4,October,20,165506.85,Invoice,10,2020/10/20
2020,Qtr 4,October,20,10624202.8,Receipt,10,2020/10/20
2020,Qtr 4,October,21,122561.41,Credit Note,10,2020/10/21
2020,Qtr 4,October,21,611253.41,Invoice,10,2020/10/21
2020,Qtr 4,October,21,803500.81,Receipt,10,2020/10/21
2020,Qtr 4,October,22,53111.33,Credit Note,10,2020/10/22
2020,Qtr 4,October,22,343308.44,Invoice,10,2020/10/22
2020,Qtr 4,October,22,8671997.85,Receipt,10,2020/10/22
2020,Qtr 4,October,23,34370.24,Credit Note,10,2020/10/23
2020,Qtr 4,October,23,826133.71,Invoice,10,2020/10/23
2020,Qtr 4,October,23,4267754.87,Receipt,10,2020/10/23
2020,Qtr 4,October,24,345717.98,Invoice,10,2020/10/24
2020,Qtr 4,October,24,345755.48,Receipt,10,2020/10/24
2020,Qtr 4,October,26,255499.67,Credit Note,10,2020/10/26
2020,Qtr 4,October,26,291612.98,Invoice,10,2020/10/26
2020,Qtr 4,October,26,2438455.64,Receipt,10,2020/10/26
2020,Qtr 4,October,27,101120.86,Credit Note,10,2020/10/27
2020,Qtr 4,October,27,1079479.18,Invoice,10,2020/10/27
2020,Qtr 4,October,27,28896246.88,Receipt,10,2020/10/27
2020,Qtr 4,October,28,544759.89,Credit Note,10,2020/10/28
2020,Qtr 4,October,28,520307.24,Invoice,10,2020/10/28
2020,Qtr 4,October,28,202300,Receipt,10,2020/10/28
2020,Qtr 4,October,29,84459.88,Credit Note,10,2020/10/29
2020,Qtr 4,October,29,654079,Invoice,10,2020/10/29
2020,Qtr 4,October,29,4266868.11,Receipt,10,2020/10/29
2020,Qtr 4,October,30,211187.09,Credit Note,10,2020/10/30
2020,Qtr 4,October,30,498945.45,Invoice,10,2020/10/30
2020,Qtr 4,October,30,7609628.52,Receipt,10,2020/10/30
2020,Qtr 4,October,31,11165625.58,Invoice,10,2020/10/31
2020,Qtr 4,October,31,599965.6,Receipt,10,2020/10/31
2020,Qtr 4,November,1,324263.43,Invoice,11,2020/11/1
2020,Qtr 4,November,1,68000,Receipt,11,2020/11/1
2020,Qtr 4,November,2,328751.18,Credit Note,11,2020/11/2
2020,Qtr 4,November,2,363775.86,Invoice,11,2020/11/2
2020,Qtr 4,November,2,2409583.91,Receipt,11,2020/11/2
2020,Qtr 4,November,3,477024.24,Credit Note,11,2020/11/3
2020,Qtr 4,November,3,1088122.07,Invoice,11,2020/11/3
2020,Qtr 4,November,3,8214343.76,Receipt,11,2020/11/3
2020,Qtr 4,November,4,736333.38,Credit Note,11,2020/11/4
2020,Qtr 4,November,4,62440,Invoice,11,2020/11/4
2020,Qtr 4,November,4,7049939.63,Receipt,11,2020/11/4
2020,Qtr 4,November,5,1028259.33,Credit Note,11,2020/11/5
2020,Qtr 4,November,5,1123233.23,Invoice,11,2020/11/5
2020,Qtr 4,November,5,2848454.5,Receipt,11,2020/11/5
2020,Qtr 4,November,6,9424.32,Credit Note,11,2020/11/6
2020,Qtr 4,November,6,688195.7,Invoice,11,2020/11/6
2020,Qtr 4,November,6,4541122.37,Receipt,11,2020/11/6
2020,Qtr 4,November,7,498030.1,Invoice,11,2020/11/7
2020,Qtr 4,November,7,498255.1,Receipt,11,2020/11/7
2020,Qtr 4,November,9,635184.83,Credit Note,11,2020/11/9
2020,Qtr 4,November,9,376168.04,Invoice,11,2020/11/9
2020,Qtr 4,November,9,6604955.75,Receipt,11,2020/11/9
2020,Qtr 4,November,10,299355.76,Credit Note,11,2020/11/10
2020,Qtr 4,November,10,334558.95,Invoice,11,2020/11/10
2020,Qtr 4,November,10,7908683.93,Receipt,11,2020/11/10
2020,Qtr 4,November,11,86462.4,Credit Note,11,2020/11/11
2020,Qtr 4,November,11,747396,Invoice,11,2020/11/11
2020,Qtr 4,November,11,1808074.3,Receipt,11,2020/11/11
2020,Qtr 4,November,12,26836.78,Credit Note,11,2020/11/12
2020,Qtr 4,November,12,994964.73,Invoice,11,2020/11/12
2020,Qtr 4,November,12,850368.5,Receipt,11,2020/11/12
2020,Qtr 4,November,13,1674.63,Credit Note,11,2020/11/13
2020,Qtr 4,November,13,2726148.18,Invoice,11,2020/11/13
2020,Qtr 4,November,13,5171787.33,Receipt,11,2020/11/13
2020,Qtr 4,November,14,197958.4,Invoice,11,2020/11/14
2020,Qtr 4,November,14,198175.9,Receipt,11,2020/11/14
2020,Qtr 4,November,15,235360,Invoice,11,2020/11/15
2020,Qtr 4,November,15,235360,Receipt,11,2020/11/15
2020,Qtr 4,November,16,5511883.79,Invoice,11,2020/11/16
2020,Qtr 4,November,16,1406353.41,Receipt,11,2020/11/16
2020,Qtr 4,November,17,403200,Invoice,11,2020/11/17
2020,Qtr 4,November,17,7568781.6,Receipt,11,2020/11/17
2020,Qtr 4,November,18,411525.14,Credit Note,11,2020/11/18
2020,Qtr 4,November,18,1277614.46,Invoice,11,2020/11/18
2020,Qtr 4,November,18,430728.75,Receipt,11,2020/11/18
2020,Qtr 4,November,19,392700,Invoice,11,2020/11/19
2020,Qtr 4,November,19,2479370.49,Receipt,11,2020/11/19
2020,Qtr 4,November,20,31963.77,Credit Note,11,2020/11/20
2020,Qtr 4,November,20,539928,Invoice,11,2020/11/20
2020,Qtr 4,November,20,1178652.37,Receipt,11,2020/11/20
2020,Qtr 4,November,21,194733,Invoice,11,2020/11/21
2020,Qtr 4,November,22,186750,Invoice,11,2020/11/22
2020,Qtr 4,November,22,28394.65,Receipt,11,2020/11/22
2020,Qtr 4,November,23,326984.23,Credit Note,11,2020/11/23
2020,Qtr 4,November,23,802504.26,Invoice,11,2020/11/23
2020,Qtr 4,November,23,1990538.59,Receipt,11,2020/11/23
2020,Qtr 4,November,24,223822.6,Credit Note,11,2020/11/24
2020,Qtr 4,November,24,617010.65,Invoice,11,2020/11/24
2020,Qtr 4,November,24,440956.16,Receipt,11,2020/11/24
2020,Qtr 4,November,25,28554.2,Credit Note,11,2020/11/25
2020,Qtr 4,November,25,188610,Invoice,11,2020/11/25
2020,Qtr 4,November,25,1546187.24,Receipt,11,2020/11/25
2020,Qtr 4,November,26,830111.76,Credit Note,11,2020/11/26
2020,Qtr 4,November,26,342952.1,Invoice,11,2020/11/26
2020,Qtr 4,November,26,236718.85,Receipt,11,2020/11/26
2020,Qtr 4,November,27,208833.07,Credit Note,11,2020/11/27
2020,Qtr 4,November,27,898691.8,Invoice,11,2020/11/27
2020,Qtr 4,November,27,13266376.08,Receipt,11,2020/11/27
2020,Qtr 4,November,28,198540,Invoice,11,2020/11/28
2020,Qtr 4,November,28,145740,Receipt,11,2020/11/28
2020,Qtr 4,November,30,529428.68,Invoice,11,2020/11/30
2020,Qtr 4,November,30,5348092.31,Receipt,11,2020/11/30
2020,Qtr 4,December,1,952124.2,Invoice,12,2020/12/1
2020,Qtr 4,December,1,972313.17,Receipt,12,2020/12/1
2020,Qtr 4,December,2,281513.62,Credit Note,12,2020/12/2
2020,Qtr 4,December,2,864094.56,Invoice,12,2020/12/2
2020,Qtr 4,December,2,759952.83,Receipt,12,2020/12/2
2020,Qtr 4,December,3,152429.54,Credit Note,12,2020/12/3
2020,Qtr 4,December,3,557140.56,Invoice,12,2020/12/3
2020,Qtr 4,December,3,894654.19,Receipt,12,2020/12/3
2020,Qtr 4,December,4,17784.12,Credit Note,12,2020/12/4
2020,Qtr 4,December,4,743307.1,Invoice,12,2020/12/4
2020,Qtr 4,December,4,4309179.96,Receipt,12,2020/12/4
2020,Qtr 4,December,5,17121.03,Credit Note,12,2020/12/5
2020,Qtr 4,December,5,448650,Invoice,12,2020/12/5
2020,Qtr 4,December,5,5047817.01,Receipt,12,2020/12/5
2020,Qtr 4,December,6,972687.1,Invoice,12,2020/12/6
2020,Qtr 4,December,6,24050,Receipt,12,2020/12/6
2020,Qtr 4,December,7,373611,Invoice,12,2020/12/7
2020,Qtr 4,December,7,1720314.85,Receipt,12,2020/12/7
2020,Qtr 4,December,8,89600,Invoice,12,2020/12/8
2020,Qtr 4,December,8,236041.65,Receipt,12,2020/12/8
2020,Qtr 4,December,9,189758,Invoice,12,2020/12/9
2020,Qtr 4,December,10,94458.88,Invoice,12,2020/12/10
2020,Qtr 4,December,11,1358336.49,Invoice,12,2020/12/11
2020,Qtr 4,December,11,1108597.46,Receipt,12,2020/12/11
2020,Qtr 4,December,12,309253,Invoice,12,2020/12/12
2020,Qtr 4,December,13,182128.1,Invoice,12,2020/12/13
2020,Qtr 4,December,14,545210.06,Invoice,12,2020/12/14
2020,Qtr 4,December,14,47217.1,Receipt,12,2020/12/14
2020,Qtr 4,December,15,32463,Credit Note,12,2020/12/15
2020,Qtr 4,December,15,479418.73,Invoice,12,2020/12/15
2020,Qtr 4,December,16,345936,Invoice,12,2020/12/16
2020,Qtr 4,December,17,12988.02,Credit Note,12,2020/12/17
2020,Qtr 4,December,17,504195.02,Invoice,12,2020/12/17
2020,Qtr 4,December,17,31095,Receipt,12,2020/12/17
2020,Qtr 4,December,18,2108.03,Credit Note,12,2020/12/18
2020,Qtr 4,December,18,914282.95,Invoice,12,2020/12/18
2020,Qtr 4,December,18,213590,Receipt,12,2020/12/18
2020,Qtr 4,December,19,25899.47,Credit Note,12,2020/12/19
2020,Qtr 4,December,19,301051.5,Invoice,12,2020/12/19
2020,Qtr 4,December,20,167500,Invoice,12,2020/12/20
2020,Qtr 4,December,21,28602.27,Credit Note,12,2020/12/21
2020,Qtr 4,December,21,369787.38,Invoice,12,2020/12/21
2020,Qtr 4,December,21,7810,Receipt,12,2020/12/21
2020,Qtr 4,December,22,152475.5,Invoice,12,2020/12/22
2020,Qtr 4,December,23,960520.6,Invoice,12,2020/12/23
2020,Qtr 4,December,23,27555,Receipt,12,2020/12/23
2020,Qtr 4,December,24,34798.53,Credit Note,12,2020/12/24
2020,Qtr 4,December,24,586126.5,Invoice,12,2020/12/24
2020,Qtr 4,December,24,398270.63,Receipt,12,2020/12/24
2020,Qtr 4,December,25,2152988.3,Invoice,12,2020/12/25
2020,Qtr 4,December,27,232856,Invoice,12,2020/12/27
2020,Qtr 4,December,28,512952.86,Invoice,12,2020/12/28
2020,Qtr 4,December,28,14615,Receipt,12,2020/12/28
2020,Qtr 4,December,29,46876.73,Credit Note,12,2020/12/29
2020,Qtr 4,December,29,939055,Invoice,12,2020/12/29
2020,Qtr 4,December,30,203274,Invoice,12,2020/12/30
2020,Qtr 4,December,30,11789.99,Receipt,12,2020/12/30
2020,Qtr 4,December,31,580695.5,Invoice,12,2020/12/31
2020,Qtr 4,December,31,390230.89,Receipt,12,2020/12/31
2021,Qtr 1,January,1,146044.84,Receipt,1,2021/1/1
2021,Qtr 1,January,2,121531,Invoice,1,2021/1/2
2021,Qtr 1,January,2,55412.96,Receipt,1,2021/1/2
2021,Qtr 1,January,3,35871.75,Invoice,1,2021/1/3
2021,Qtr 1,January,3,37235.01,Receipt,1,2021/1/3
